DateCode,FeatureName,Energy Type,Value
2011,East Dunbartonshire,Gas,943.775
2011,East Dunbartonshire,Manufactured Fuels,1.634
2011,East Dunbartonshire,Petroleum Products,520.078
2011,East Lothian,Bioenergy & Wastes,275.925
2011,East Lothian,Coal,432.951
2011,East Lothian,Electricity,676.541
2011,East Lothian,Gas,759.496
2011,East Lothian,Manufactured Fuels,6.3309999999999995
2011,East Lothian,Petroleum Products,861.2280000000001
2011,East Renfrewshire,Bioenergy & Wastes,22.03
2011,East Renfrewshire,Coal,1.103
2011,East Renfrewshire,Electricity,393.602
2011,East Renfrewshire,Gas,784.7280000000001
2011,East Renfrewshire,Manufactured Fuels,1.465
2011,East Renfrewshire,Petroleum Products,627.465
2011,Falkirk,Bioenergy & Wastes,42.666000000000004
2011,Falkirk,Coal,3.779
2011,Falkirk,Electricity,1211.104
2011,Falkirk,Gas,1805.245
2011,Falkirk,Manufactured Fuels,572.155
2011,Falkirk,Petroleum Products,17355.032
2011,Fife,Bioenergy & Wastes,93.616
2011,Fife,Coal,660.724
2011,Fife,Electricity,2578.281
2011,Fife,Gas,5469.8060000000005
2011,Fife,Manufactured Fuels,45.478
2011,Fife,Petroleum Products,6421.538
2011,Glasgow City,Bioenergy & Wastes,98.253
2011,Glasgow City,Coal,1.454
2011,Glasgow City,Electricity,5012.667
2011,Glasgow City,Gas,5603.644
2011,Glasgow City,Manufactured Fuels,4.413
2011,Glasgow City,Petroleum Products,3334.3370000000004
2011,Highland,Bioenergy & Wastes,941.393
2011,Highland,Coal,118.238
2011,Highland,Electricity,2681.459
2011,Highland,Gas,1244.654
2011,Highland,Manufactured Fuels,16.144
2011,Highland,Petroleum Products,3399.262
2011,Inverclyde,Bioenergy & Wastes,16.159
2011,Inverclyde,Coal,0.801
2011,Inverclyde,Electricity,564.2629999999999
2011,Inverclyde,Gas,695.076
2011,Inverclyde,Manufactured Fuels,1.4
2011,Inverclyde,Petroleum Products,473.853
2011,Midlothian,Bioenergy & Wastes,24.558999999999997
2011,Midlothian,Coal,20.409
2011,Midlothian,Electricity,465.195
2011,Midlothian,Gas,655.46
2011,Midlothian,Manufactured Fuels,2.389
2011,Midlothian,Petroleum Products,628.1370000000001
2011,Moray,Bioenergy & Wastes,28.438000000000002
2011,Moray,Coal,15.623
2011,Moray,Electricity,837.481
2011,Moray,Gas,1663.966
2011,Moray,Manufactured Fuels,4.8919999999999995
2011,Moray,Petroleum Products,918.902
2011,Na h-Eileanan Siar,Bioenergy & Wastes,12.618
2011,Na h-Eileanan Siar,Coal,18.232999999999997
2011,Na h-Eileanan Siar,Electricity,223.698
2011,Na h-Eileanan Siar,Gas,0.0
2011,Na h-Eileanan Siar,Manufactured Fuels,2.509
2011,Na h-Eileanan Siar,Petroleum Products,390.709
2011,North Ayrshire,Bioenergy & Wastes,1713.71
2011,North Ayrshire,Coal,11.276
2011,North Ayrshire,Electricity,1251.722
2011,North Ayrshire,Gas,2166.987
2011,North Ayrshire,Manufactured Fuels,3.2769999999999997
2011,North Ayrshire,Petroleum Products,806.136
2011,North Lanarkshire,Bioenergy & Wastes,135.17399999999998
2011,North Lanarkshire,Coal,6.0249999999999995
2011,North Lanarkshire,Electricity,2383.833
2011,North Lanarkshire,Gas,3048.7309999999998
2011,North Lanarkshire,Manufactured Fuels,51.903
2011,North Lanarkshire,Petroleum Products,2778.594
2011,Orkney Islands,Bioenergy & Wastes,7.203
2011,Orkney Islands,Coal,13.696
2011,Orkney Islands,Electricity,200.067
2011,Orkney Islands,Gas,0.0
2011,Orkney Islands,Manufactured Fuels,1.9749999999999999
2011,Orkney Islands,Petroleum Products,334.209
2011,Perth and Kinross,Bioenergy & Wastes,74.982
2011,Perth and Kinross,Coal,18.492
2011,Perth and Kinross,Electricity,1194.1979999999999
2011,Perth and Kinross,Gas,1006.1329999999999
2011,Perth and Kinross,Manufactured Fuels,6.656
2011,Perth and Kinross,Petroleum Products,2471.69
2011,Renfrewshire,Bioenergy & Wastes,37.88399999999999
2011,Renfrewshire,Coal,1.272
2011,Renfrewshire,Electricity,1377.414
2011,Renfrewshire,Gas,1691.877
2011,Renfrewshire,Manufactured Fuels,1.206
2011,Renfrewshire,Petroleum Products,1284.4869999999999
2011,Scottish Borders,Bioenergy & Wastes,59.907
2011,Scottish Borders,Coal,76.04299999999999
2011,Scottish Borders,Electricity,903.1220000000001
2011,Scottish Borders,Gas,799.126
2011,Scottish Borders,Manufactured Fuels,6.181
2011,Scottish Borders,Petroleum Products,1524.352
2011,Shetland Islands,Bioenergy & Wastes,9.366
2011,Shetland Islands,Coal,16.389
2011,Shetland Islands,Electricity,288.738
2011,Shetland Islands,Gas,0.0
2011,Shetland Islands,Manufactured Fuels,2.263
2011,Shetland Islands,Petroleum Products,346.728
2011,South Ayrshire,Bioenergy & Wastes,31.607
2011,South Ayrshire,Coal,27.81
2011,South Ayrshire,Electricity,805.6199999999999
2011,South Ayrshire,Gas,1270.315
2011,South Ayrshire,Manufactured Fuels,6.928
2011,South Ayrshire,Petroleum Products,1138.685
2011,South Lanarkshire,Bioenergy & Wastes,89.96
2011,South Lanarkshire,Coal,23.324
2011,South Lanarkshire,Electricity,2031.2020000000002
2011,South Lanarkshire,Gas,2613.734
2011,South Lanarkshire,Manufactured Fuels,18.055
2011,South Lanarkshire,Petroleum Products,2812.733
2011,Stirling,Bioenergy & Wastes,266.8
2011,Stirling,Coal,7.9270000000000005
2011,Stirling,Electricity,816.508
2011,Stirling,Gas,1285.559
2011,Stirling,Manufactured Fuels,4.679
2011,Stirling,Petroleum Products,1146.497
2011,West Dunbartonshire,Bioenergy & Wastes,16.663
2011,West Dunbartonshire,Coal,0.39
2011,West Dunbartonshire,Electricity,627.523
2011,West Dunbartonshire,Gas,821.354
2011,West Dunbartonshire,Manufactured Fuels,0.658
2011,West Dunbartonshire,Petroleum Products,571.0500000000001
2011,West Lothian,Bioenergy & Wastes,50.083
2011,West Lothian,Coal,3.603
2011,West Lothian,Electricity,1478.086
2011,West Lothian,Gas,1774.321
2011,West Lothian,Manufactured Fuels,10.544
2011,West Lothian,Petroleum Products,1554.762
2012,Aberdeen City,Bioenergy & Wastes,46.717
2012,Aberdeen City,Coal,42.493
2012,Aberdeen City,Electricity,2063.4809999999998
2012,Aberdeen City,Gas,2535.678
2012,Aberdeen City,Manufactured Fuels,23.27
2012,Aberdeen City,Petroleum Products,1410.928
2012,Aberdeenshire,Bioenergy & Wastes,89.502
2012,Aberdeenshire,Coal,70.719
2012,Aberdeenshire,Electricity,1938.637
2012,Aberdeenshire,Gas,1406.672
2012,Aberdeenshire,Manufactured Fuels,31.38
2012,Aberdeenshire,Petroleum Products,3380.0710000000004
2012,Angus,Bioenergy & Wastes,35.047
2012,Angus,Coal,18.823
2012,Angus,Electricity,838.172
2012,Angus,Gas,965.501
2012,Angus,Manufactured Fuels,4.769
2012,Angus,Petroleum Products,1210.074
2012,Argyll and Bute,Bioenergy & Wastes,34.451
2012,Argyll and Bute,Coal,45.975
2012,Argyll and Bute,Electricity,802.559
2012,Argyll and Bute,Gas,485.776
2012,Argyll and Bute,Manufactured Fuels,6.483
2012,Argyll and Bute,Petroleum Products,1099.57
2012,City of Edinburgh,Bioenergy & Wastes,83.54599999999999
2012,City of Edinburgh,Coal,28.233000000000004
2012,City of Edinburgh,Electricity,4094.347
2012,City of Edinburgh,Gas,4777.236
2012,City of Edinburgh,Manufactured Fuels,3.806
2012,City of Edinburgh,Petroleum Products,2973.406
2012,Clackmannanshire,Bioenergy & Wastes,10.313
2012,Clackmannanshire,Coal,1.603
2012,Clackmannanshire,Electricity,349.389
2012,Clackmannanshire,Gas,1127.908
2012,Clackmannanshire,Manufactured Fuels,5.401
2012,Clackmannanshire,Petroleum Products,301.613
2012,Dumfries and Galloway,Bioenergy & Wastes,116.40299999999999
2012,Dumfries and Galloway,Coal,80.172
2012,Dumfries and Galloway,Electricity,1436.853
2012,Dumfries and Galloway,Gas,1160.743
2012,Dumfries and Galloway,Manufactured Fuels,42.0
2012,Dumfries and Galloway,Petroleum Products,2821.52
2012,Dundee City,Bioenergy & Wastes,22.13
2012,Dundee City,Coal,0.593
2012,Dundee City,Electricity,1129.739
2012,Dundee City,Gas,1426.249
2012,Dundee City,Manufactured Fuels,0.612
2012,Dundee City,Petroleum Products,927.537
2012,East Ayrshire,Bioenergy & Wastes,214.715
2012,East Ayrshire,Coal,81.269
2012,East Ayrshire,Electricity,691.273
2012,East Ayrshire,Gas,1131.329
2012,East Ayrshire,Manufactured Fuels,5.392
2012,East Ayrshire,Petroleum Products,1070.9
2012,East Dunbartonshire,Bioenergy & Wastes,16.083
2012,East Dunbartonshire,Coal,1.665
2012,East Dunbartonshire,Electricity,502.525
2012,East Dunbartonshire,Gas,934.2479999999999
2012,East Dunbartonshire,Manufactured Fuels,1.864
2012,East Dunbartonshire,Petroleum Products,506.452
2012,East Lothian,Bioenergy & Wastes,226.177
2012,East Lothian,Coal,437.888
2012,East Lothian,Electricity,719.461
2012,East Lothian,Gas,784.285
2012,East Lothian,Manufactured Fuels,7.354
2012,East Lothian,Petroleum Products,847.3370000000001
2012,East Renfrewshire,Bioenergy & Wastes,20.026
2012,East Renfrewshire,Coal,1.054
2012,East Renfrewshire,Electricity,305.837
2012,East Renfrewshire,Gas,769.704
2012,East Renfrewshire,Manufactured Fuels,1.75
2012,East Renfrewshire,Petroleum Products,603.9110000000001
2012,Falkirk,Bioenergy & Wastes,39.464999999999996
2012,Falkirk,Coal,3.601
2012,Falkirk,Electricity,1136.286
2012,Falkirk,Gas,1755.453
2012,Falkirk,Manufactured Fuels,569.6880000000001
2012,Falkirk,Petroleum Products,16996.55
2012,Fife,Bioenergy & Wastes,155.422
2012,Fife,Coal,405.502
2012,Fife,Electricity,2635.066
2012,Fife,Gas,4999.479
2012,Fife,Manufactured Fuels,49.42
2012,Fife,Petroleum Products,6770.146000000001
2012,Glasgow City,Bioenergy & Wastes,87.527
2012,Glasgow City,Coal,1.389
2012,Glasgow City,Electricity,5110.707
2012,Glasgow City,Gas,5509.694
2012,Glasgow City,Manufactured Fuels,4.962
2012,Glasgow City,Petroleum Products,3404.861
2012,Highland,Bioenergy & Wastes,1007.568
2012,Highland,Coal,115.49
2012,Highland,Electricity,2524.828
2012,Highland,Gas,1123.229
2012,Highland,Manufactured Fuels,17.965
2012,Highland,Petroleum Products,3372.134
2012,Inverclyde,Bioenergy & Wastes,14.52
2012,Inverclyde,Coal,0.752
2012,Inverclyde,Electricity,550.675
2012,Inverclyde,Gas,686.076
2012,Inverclyde,Manufactured Fuels,1.6600000000000001
2012,Inverclyde,Petroleum Products,445.481
2012,Midlothian,Bioenergy & Wastes,22.948
2012,Midlothian,Coal,21.148000000000003
2012,Midlothian,Electricity,545.2950000000001
2012,Midlothian,Gas,657.772
2012,Midlothian,Manufactured Fuels,2.737
2012,Midlothian,Petroleum Products,620.8369999999999
2012,Moray,Bioenergy & Wastes,26.86
2012,Moray,Coal,15.776
2012,Moray,Electricity,830.184
2012,Moray,Gas,1834.354
2012,Moray,Manufactured Fuels,5.463
2012,Moray,Petroleum Products,897.375
2012,Na h-Eileanan Siar,Bioenergy & Wastes,12.032
2012,Na h-Eileanan Siar,Coal,19.896
2012,Na h-Eileanan Siar,Electricity,217.765
2012,Na h-Eileanan Siar,Gas,0.0
2012,Na h-Eileanan Siar,Manufactured Fuels,2.741
2012,Na h-Eileanan Siar,Petroleum Products,387.00399999999996
2012,North Ayrshire,Bioenergy & Wastes,1740.8980000000001
2012,North Ayrshire,Coal,9.125
2012,North Ayrshire,Electricity,1224.692
2012,North Ayrshire,Gas,2141.562
2012,North Ayrshire,Manufactured Fuels,3.832
2012,North Ayrshire,Petroleum Products,778.0360000000001
2012,North Lanarkshire,Bioenergy & Wastes,139.164
2012,North Lanarkshire,Coal,7.338
2012,North Lanarkshire,Electricity,2253.824
2012,North Lanarkshire,Gas,3000.757
2012,North Lanarkshire,Manufactured Fuels,58.488
2012,North Lanarkshire,Petroleum Products,3038.9849999999997
2012,Orkney Islands,Bioenergy & Wastes,7.297
2012,Orkney Islands,Coal,12.899000000000001
2012,Orkney Islands,Electricity,200.793
2012,Orkney Islands,Gas,0.0
2012,Orkney Islands,Manufactured Fuels,2.173
2012,Orkney Islands,Petroleum Products,329.08799999999997
2012,Perth and Kinross,Bioenergy & Wastes,66.047
2012,Perth and Kinross,Coal,18.226
2012,Perth and Kinross,Electricity,1161.407
2012,Perth and Kinross,Gas,1039.679
2012,Perth and Kinross,Manufactured Fuels,7.413
2012,Perth and Kinross,Petroleum Products,2459.811
2012,Renfrewshire,Bioenergy & Wastes,33.576
2012,Renfrewshire,Coal,1.1969999999999998
2012,Renfrewshire,Electricity,1353.5240000000001
2012,Renfrewshire,Gas,1698.4070000000002
2012,Renfrewshire,Manufactured Fuels,1.422
2012,Renfrewshire,Petroleum Products,1277.499
2012,Scottish Borders,Bioenergy & Wastes,53.015
2012,Scottish Borders,Coal,91.23000000000002
2012,Scottish Borders,Electricity,913.727
2012,Scottish Borders,Gas,823.5239999999999
2012,Scottish Borders,Manufactured Fuels,6.781000000000001
2012,Scottish Borders,Petroleum Products,1516.079
2012,Shetland Islands,Bioenergy & Wastes,9.093
2012,Shetland Islands,Coal,16.121
2012,Shetland Islands,Electricity,284.39
2012,Shetland Islands,Gas,0.0
2012,Shetland Islands,Manufactured Fuels,2.526
2012,Shetland Islands,Petroleum Products,339.986
2012,South Ayrshire,Bioenergy & Wastes,29.284
2012,South Ayrshire,Coal,22.009999999999998
2012,South Ayrshire,Electricity,815.0709999999999
2012,South Ayrshire,Gas,1222.612
2012,South Ayrshire,Manufactured Fuels,8.063
2012,South Ayrshire,Petroleum Products,1060.496
2012,South Lanarkshire,Bioenergy & Wastes,79.28399999999999
2012,South Lanarkshire,Coal,25.941
2012,South Lanarkshire,Electricity,1951.365
2012,South Lanarkshire,Gas,2647.228
2012,South Lanarkshire,Manufactured Fuels,19.326999999999998
2012,South Lanarkshire,Petroleum Products,2857.6769999999997
2012,Stirling,Bioenergy & Wastes,252.83599999999998
2012,Stirling,Coal,7.67
2012,Stirling,Electricity,806.5029999999999
2012,Stirling,Gas,1276.3
2012,Stirling,Manufactured Fuels,5.367
2012,Stirling,Petroleum Products,1133.342
2012,West Dunbartonshire,Bioenergy & Wastes,15.049
2012,West Dunbartonshire,Coal,0.357
2012,West Dunbartonshire,Electricity,522.8979999999999
2012,West Dunbartonshire,Gas,812.906
2012,West Dunbartonshire,Manufactured Fuels,0.787
2012,West Dunbartonshire,Petroleum Products,567.803
2012,West Lothian,Bioenergy & Wastes,44.967
2012,West Lothian,Coal,3.312
2012,West Lothian,Electricity,1484.7849999999999
2012,West Lothian,Gas,1796.5259999999998
2012,West Lothian,Manufactured Fuels,11.14
2012,West Lothian,Petroleum Products,1550.241
2013,Aberdeen City,Bioenergy & Wastes,58.339
2013,Aberdeen City,Coal,56.019999999999996
2013,Aberdeen City,Electricity,2076.221
2013,Aberdeen City,Gas,2337.855
2013,Aberdeen City,Manufactured Fuels,23.973
2013,Aberdeen City,Petroleum Products,1359.9540000000002
2013,Aberdeenshire,Bioenergy & Wastes,104.029
2013,Aberdeenshire,Coal,74.31400000000001
2013,Aberdeenshire,Electricity,1926.443
2013,Aberdeenshire,Gas,1395.7459999999999
2013,Aberdeenshire,Manufactured Fuels,32.001
2013,Aberdeenshire,Petroleum Products,3392.114
2013,Angus,Bioenergy & Wastes,40.442
2013,Angus,Coal,22.525000000000002
2013,Angus,Electricity,824.269
2013,Angus,Gas,934.4269999999999
2013,Angus,Manufactured Fuels,5.279999999999999
2013,Angus,Petroleum Products,1208.993
2013,Argyll and Bute,Bioenergy & Wastes,38.692
2013,Argyll and Bute,Coal,58.512
2013,Argyll and Bute,Electricity,755.678
2013,Argyll and Bute,Gas,470.96500000000003
2013,Argyll and Bute,Manufactured Fuels,8.272
2013,Argyll and Bute,Petroleum Products,1094.7479999999998
2013,City of Edinburgh,Bioenergy & Wastes,94.714
2013,City of Edinburgh,Coal,39.347
2013,City of Edinburgh,Electricity,4074.258
2013,City of Edinburgh,Gas,4688.723
2013,City of Edinburgh,Manufactured Fuels,5.33
2013,City of Edinburgh,Petroleum Products,2935.094
2013,Clackmannanshire,Bioenergy & Wastes,11.722999999999999
2013,Clackmannanshire,Coal,1.577
2013,Clackmannanshire,Electricity,351.128
2013,Clackmannanshire,Gas,1119.693
2013,Clackmannanshire,Manufactured Fuels,5.172
2013,Clackmannanshire,Petroleum Products,277.5
2013,Dumfries and Galloway,Bioenergy & Wastes,87.395
2013,Dumfries and Galloway,Coal,99.78
2013,Dumfries and Galloway,Electricity,1420.32
2013,Dumfries and Galloway,Gas,1179.062
2013,Dumfries and Galloway,Manufactured Fuels,43.574999999999996
2013,Dumfries and Galloway,Petroleum Products,2817.85
2013,Dundee City,Bioenergy & Wastes,24.817
2013,Dundee City,Coal,0.22999999999999998
2013,Dundee City,Electricity,1141.666
2013,Dundee City,Gas,1382.528
2013,Dundee City,Manufactured Fuels,0.542
2013,Dundee City,Petroleum Products,891.436
2013,East Ayrshire,Bioenergy & Wastes,218.60500000000002
2013,East Ayrshire,Coal,116.488
2013,East Ayrshire,Electricity,686.127
2013,East Ayrshire,Gas,1104.2179999999998
2013,East Ayrshire,Manufactured Fuels,10.115
2013,East Ayrshire,Petroleum Products,1057.7579999999998
2013,East Dunbartonshire,Bioenergy & Wastes,18.293
2013,East Dunbartonshire,Coal,1.6059999999999999
2013,East Dunbartonshire,Electricity,504.701
2013,East Dunbartonshire,Gas,911.842
2013,East Dunbartonshire,Manufactured Fuels,1.798
2013,East Dunbartonshire,Petroleum Products,491.59999999999997
2013,East Lothian,Bioenergy & Wastes,286.605
2013,East Lothian,Coal,423.693
2013,East Lothian,Electricity,740.53
2013,East Lothian,Gas,762.087
2013,East Lothian,Manufactured Fuels,7.122
2013,East Lothian,Petroleum Products,844.285
2013,East Renfrewshire,Bioenergy & Wastes,23.095
2013,East Renfrewshire,Coal,1.008
2013,East Renfrewshire,Electricity,303.753
2013,East Renfrewshire,Gas,753.6869999999999
2013,East Renfrewshire,Manufactured Fuels,1.612
2013,East Renfrewshire,Petroleum Products,600.591
2013,Falkirk,Bioenergy & Wastes,45.522999999999996
2013,Falkirk,Coal,3.477
2013,Falkirk,Electricity,1129.691
2013,Falkirk,Gas,1671.918
2013,Falkirk,Manufactured Fuels,630.205
2013,Falkirk,Petroleum Products,15731.911
2013,Fife,Bioenergy & Wastes,474.67
2013,Fife,Coal,227.22199999999998
2013,Fife,Electricity,2637.405
2013,Fife,Gas,4025.31
2013,Fife,Manufactured Fuels,47.933
2013,Fife,Petroleum Products,6546.177
2013,Glasgow City,Bioenergy & Wastes,100.93900000000001
2013,Glasgow City,Coal,1.333
2013,Glasgow City,Electricity,4974.197
2013,Glasgow City,Gas,5284.433
2013,Glasgow City,Manufactured Fuels,4.734
2013,Glasgow City,Petroleum Products,3353.438
2013,Highland,Bioenergy & Wastes,1018.2779999999999
2013,Highland,Coal,125.25299999999999
2013,Highland,Electricity,2572.638
2013,Highland,Gas,1126.231
2013,Highland,Manufactured Fuels,19.495
2013,Highland,Petroleum Products,3351.081
2013,Inverclyde,Bioenergy & Wastes,16.576
2013,Inverclyde,Coal,0.74
2013,Inverclyde,Electricity,539.293
2013,Inverclyde,Gas,683.847
2013,Inverclyde,Manufactured Fuels,1.537
2013,Inverclyde,Petroleum Products,435.83
2013,Midlothian,Bioenergy & Wastes,26.301000000000002
2013,Midlothian,Coal,25.89
2013,Midlothian,Electricity,556.609
2013,Midlothian,Gas,645.334
2013,Midlothian,Manufactured Fuels,3.426
2013,Midlothian,Petroleum Products,628.728
2013,Moray,Bioenergy & Wastes,70.797
2013,Moray,Coal,17.627
2013,Moray,Electricity,836.8720000000001
2013,Moray,Gas,1888.679
2013,Moray,Manufactured Fuels,5.679
2013,Moray,Petroleum Products,889.74
2013,Na h-Eileanan Siar,Bioenergy & Wastes,13.347
2013,Na h-Eileanan Siar,Coal,25.926000000000002
2013,Na h-Eileanan Siar,Electricity,219.06
2013,Na h-Eileanan Siar,Gas,0.0
2013,Na h-Eileanan Siar,Manufactured Fuels,3.567
2013,Na h-Eileanan Siar,Petroleum Products,388.495
2013,North Ayrshire,Bioenergy & Wastes,1584.182
2013,North Ayrshire,Coal,7.22
2013,North Ayrshire,Electricity,1213.001
2013,North Ayrshire,Gas,2074.07
2013,North Ayrshire,Manufactured Fuels,3.639
2013,North Ayrshire,Petroleum Products,759.078
2013,North Lanarkshire,Bioenergy & Wastes,123.55
2013,North Lanarkshire,Coal,5.444
2013,North Lanarkshire,Electricity,2239.764
2013,North Lanarkshire,Gas,3064.1639999999998
2013,North Lanarkshire,Manufactured Fuels,56.009
2013,North Lanarkshire,Petroleum Products,2974.768
2013,Orkney Islands,Bioenergy & Wastes,8.416
2013,Orkney Islands,Coal,14.129
2013,Orkney Islands,Electricity,200.312
2013,Orkney Islands,Gas,0.0
2013,Orkney Islands,Manufactured Fuels,2.358
2013,Orkney Islands,Petroleum Products,330.513
2013,Perth and Kinross,Bioenergy & Wastes,77.005
2013,Perth and Kinross,Coal,20.478
2013,Perth and Kinross,Electricity,1144.76
2013,Perth and Kinross,Gas,1045.94
2013,Perth and Kinross,Manufactured Fuels,7.656
2013,Perth and Kinross,Petroleum Products,2466.449
2013,Renfrewshire,Bioenergy & Wastes,38.801
2013,Renfrewshire,Coal,1.173
2013,Renfrewshire,Electricity,1347.6680000000001
2013,Renfrewshire,Gas,1640.367
2013,Renfrewshire,Manufactured Fuels,1.329
2013,Renfrewshire,Petroleum Products,1262.622
2013,Scottish Borders,Bioenergy & Wastes,57.42100000000001
2013,Scottish Borders,Coal,129.91899999999998
2013,Scottish Borders,Electricity,891.499
2013,Scottish Borders,Gas,799.5060000000001
2013,Scottish Borders,Manufactured Fuels,12.083
2013,Scottish Borders,Petroleum Products,1514.048
2013,Shetland Islands,Bioenergy & Wastes,10.318999999999999
2013,Shetland Islands,Coal,18.565
2013,Shetland Islands,Electricity,291.61899999999997
2013,Shetland Islands,Gas,0.0
2013,Shetland Islands,Manufactured Fuels,2.925
2013,Shetland Islands,Petroleum Products,340.63800000000003
2013,South Ayrshire,Bioenergy & Wastes,33.747
2013,South Ayrshire,Coal,16.29
2013,South Ayrshire,Electricity,804.915
2013,South Ayrshire,Gas,1325.5059999999999
2013,South Ayrshire,Manufactured Fuels,7.75
2013,South Ayrshire,Petroleum Products,1045.086
2013,South Lanarkshire,Bioenergy & Wastes,91.256
2013,South Lanarkshire,Coal,34.113
2013,South Lanarkshire,Electricity,1923.203
2013,South Lanarkshire,Gas,2560.047
2013,South Lanarkshire,Manufactured Fuels,19.737000000000002
2013,South Lanarkshire,Petroleum Products,2825.782
2013,Stirling,Bioenergy & Wastes,618.7139999999999
2013,Stirling,Coal,8.048
2013,Stirling,Electricity,789.502
2013,Stirling,Gas,1230.87
2013,Stirling,Manufactured Fuels,5.314
2013,Stirling,Petroleum Products,1120.488
2013,West Dunbartonshire,Bioenergy & Wastes,17.155
2013,West Dunbartonshire,Coal,0.366
2013,West Dunbartonshire,Electricity,544.7429999999999
2013,West Dunbartonshire,Gas,792.897
2013,West Dunbartonshire,Manufactured Fuels,0.736
2013,West Dunbartonshire,Petroleum Products,556.072
2013,West Lothian,Bioenergy & Wastes,52.340999999999994
2013,West Lothian,Coal,3.202
2013,West Lothian,Electricity,1431.339
2013,West Lothian,Gas,1747.357
2013,West Lothian,Manufactured Fuels,10.687000000000001
2013,West Lothian,Petroleum Products,1536.942
2014,Aberdeen City,Bioenergy & Wastes,74.821
2014,Aberdeen City,Coal,54.117
2014,Aberdeen City,Electricity,2104.31
2014,Aberdeen City,Gas,2324.892
2014,Aberdeen City,Manufactured Fuels,24.228
2014,Aberdeen City,Petroleum Products,1396.3570000000002
2014,Aberdeenshire,Bioenergy & Wastes,118.744
2014,Aberdeenshire,Coal,71.46600000000001
2014,Aberdeenshire,Electricity,2036.989
2014,Aberdeenshire,Gas,1384.804
2014,Aberdeenshire,Manufactured Fuels,31.532
2014,Aberdeenshire,Petroleum Products,3464.3940000000002
2014,Angus,Bioenergy & Wastes,47.31699999999999
2014,Angus,Coal,20.688000000000002
2014,Angus,Electricity,839.179
2014,Angus,Gas,925.189
2014,Angus,Manufactured Fuels,5.396000000000001
2014,Angus,Petroleum Products,1232.704
2014,Argyll and Bute,Bioenergy & Wastes,51.255
2014,Argyll and Bute,Coal,56.364000000000004
2014,Argyll and Bute,Electricity,769.2149999999999
2014,Argyll and Bute,Gas,441.35999999999996
2014,Argyll and Bute,Manufactured Fuels,8.329
2014,Argyll and Bute,Petroleum Products,1116.494
2014,City of Edinburgh,Bioenergy & Wastes,112.62599999999999
2014,City of Edinburgh,Coal,36.297
2014,City of Edinburgh,Electricity,3659.411
2014,City of Edinburgh,Gas,4611.468
2014,City of Edinburgh,Manufactured Fuels,5.258
2014,City of Edinburgh,Petroleum Products,2956.8859999999995
2014,Clackmannanshire,Bioenergy & Wastes,12.460999999999999
2014,Clackmannanshire,Coal,1.3949999999999998
2014,Clackmannanshire,Electricity,335.759
2014,Clackmannanshire,Gas,1078.5520000000001
2014,Clackmannanshire,Manufactured Fuels,5.955
2014,Clackmannanshire,Petroleum Products,285.076
2014,Dumfries and Galloway,Bioenergy & Wastes,110.33000000000001
2014,Dumfries and Galloway,Coal,93.47500000000001
2014,Dumfries and Galloway,Electricity,1414.851
2014,Dumfries and Galloway,Gas,1147.594
2014,Dumfries and Galloway,Manufactured Fuels,49.175000000000004
2014,Dumfries and Galloway,Petroleum Products,2805.36
2014,Dundee City,Bioenergy & Wastes,26.816999999999997
2014,Dundee City,Coal,0.19299999999999998
2014,Dundee City,Electricity,1149.605
2014,Dundee City,Gas,1374.144
2014,Dundee City,Manufactured Fuels,0.62
2014,Dundee City,Petroleum Products,813.5699999999999
2014,East Ayrshire,Bioenergy & Wastes,306.652
2014,East Ayrshire,Coal,107.886
2014,East Ayrshire,Electricity,702.613
2014,East Ayrshire,Gas,1074.268
2014,East Ayrshire,Manufactured Fuels,10.056999999999999
2014,East Ayrshire,Petroleum Products,1054.3419999999999
2014,East Dunbartonshire,Bioenergy & Wastes,19.626
2014,East Dunbartonshire,Coal,2.0389999999999997
2014,East Dunbartonshire,Electricity,518.857
2014,East Dunbartonshire,Gas,933.502
2014,East Dunbartonshire,Manufactured Fuels,1.86
2014,East Dunbartonshire,Petroleum Products,506.20700000000005
2014,East Lothian,Bioenergy & Wastes,379.125
2014,East Lothian,Coal,408.32199999999995
2014,East Lothian,Electricity,740.858
2014,East Lothian,Gas,734.419
2014,East Lothian,Manufactured Fuels,7.8469999999999995
2014,East Lothian,Petroleum Products,863.301
2014,East Renfrewshire,Bioenergy & Wastes,24.981
2014,East Renfrewshire,Coal,0.86
2014,East Renfrewshire,Electricity,312.03700000000003
2014,East Renfrewshire,Gas,743.808
2014,East Renfrewshire,Manufactured Fuels,1.766
2014,East Renfrewshire,Petroleum Products,613.705
2014,Falkirk,Bioenergy & Wastes,51.049
2014,Falkirk,Coal,3.096
2014,Falkirk,Electricity,1057.259
2014,Falkirk,Gas,1602.006
2014,Falkirk,Manufactured Fuels,620.341
2014,Falkirk,Petroleum Products,12408.55
2014,Fife,Bioenergy & Wastes,1064.78
2014,Fife,Coal,24.028
2014,Fife,Electricity,2454.897
2014,Fife,Gas,3881.9539999999997
2014,Fife,Manufactured Fuels,48.679
2014,Fife,Petroleum Products,8177.2570000000005
2014,Glasgow City,Bioenergy & Wastes,111.06800000000001
2014,Glasgow City,Coal,1.139
2014,Glasgow City,Electricity,4635.133
2014,Glasgow City,Gas,5320.101
2014,Glasgow City,Manufactured Fuels,5.013
