DateCode,FeatureName,Energy Consuming Sector,Value
2010,Aberdeenshire,Road Transport,2272.5319999999997
2010,Angus,Agriculture,76.467
2010,Angus,Commercial,296.327
2010,Angus,Domestic,1073.738
2010,Angus,Industrial,477.751
2010,Angus,Industrial & Commercial,293.342
2010,Angus,Public Sector,2.043
2010,Angus,Rail,38.763000000000005
2010,Angus,Road Transport,901.163
2010,Argyll and Bute,Agriculture,107.364
2010,Argyll and Bute,Commercial,172.451
2010,Argyll and Bute,Domestic,869.1850000000001
2010,Argyll and Bute,Industrial,398.06600000000003
2010,Argyll and Bute,Industrial & Commercial,237.516
2010,Argyll and Bute,Public Sector,72.79499999999999
2010,Argyll and Bute,Rail,5.438
2010,Argyll and Bute,Road Transport,690.351
2010,City of Edinburgh,Agriculture,9.67
2010,City of Edinburgh,Commercial,1668.345
2010,City of Edinburgh,Domestic,3918.533
2010,City of Edinburgh,Industrial,2198.404
2010,City of Edinburgh,Industrial & Commercial,1680.673
2010,City of Edinburgh,Public Sector,8.342
2010,City of Edinburgh,Rail,53.686
2010,City of Edinburgh,Road Transport,2901.605
2010,Clackmannanshire,Agriculture,9.048
2010,Clackmannanshire,Commercial,506.89199999999994
2010,Clackmannanshire,Domestic,454.19500000000005
2010,Clackmannanshire,Industrial,610.9490000000001
2010,Clackmannanshire,Industrial & Commercial,236.9
2010,Clackmannanshire,Public Sector,0.29500000000000004
2010,Clackmannanshire,Rail,0.241
2010,Clackmannanshire,Road Transport,262.923
2010,Dumfries and Galloway,Agriculture,454.16700000000003
2010,Dumfries and Galloway,Commercial,520.961
2010,Dumfries and Galloway,Domestic,1463.8300000000002
2010,Dumfries and Galloway,Industrial,886.7
2010,Dumfries and Galloway,Industrial & Commercial,570.784
2010,Dumfries and Galloway,Public Sector,13.469999999999999
2010,Dumfries and Galloway,Rail,26.177
2010,Dumfries and Galloway,Road Transport,1962.158
2010,Dundee City,Agriculture,0.949
2010,Dundee City,Commercial,488.683
2010,Dundee City,Domestic,1168.176
2010,Dundee City,Industrial,746.336
2010,Dundee City,Industrial & Commercial,446.558
2010,Dundee City,Public Sector,0.546
2010,Dundee City,Rail,11.517
2010,Dundee City,Road Transport,803.046
2010,East Ayrshire,Agriculture,87.72200000000001
2010,East Ayrshire,Commercial,333.59599999999995
2010,East Ayrshire,Domestic,1115.74
2010,East Ayrshire,Industrial,641.696
2010,East Ayrshire,Industrial & Commercial,282.846
2010,East Ayrshire,Public Sector,3.58
2010,East Ayrshire,Rail,4.539
2010,East Ayrshire,Road Transport,878.412
2010,East Dunbartonshire,Agriculture,8.197999999999999
2010,East Dunbartonshire,Commercial,148.963
2010,East Dunbartonshire,Domestic,1049.748
2010,East Dunbartonshire,Industrial,225.01500000000001
2010,East Dunbartonshire,Industrial & Commercial,179.78
2010,East Dunbartonshire,Public Sector,0.2
2010,East Dunbartonshire,Rail,7.275
2010,East Dunbartonshire,Road Transport,479.243
2010,East Lothian,Agriculture,34.682
2010,East Lothian,Commercial,286.70799999999997
2010,East Lothian,Domestic,871.975
2010,East Lothian,Industrial,924.83
2010,East Lothian,Industrial & Commercial,263.605
2010,East Lothian,Public Sector,1.679
2010,East Lothian,Rail,34.801
2010,East Lothian,Road Transport,718.281
2010,East Renfrewshire,Agriculture,13.863
2010,East Renfrewshire,Commercial,104.569
2010,East Renfrewshire,Domestic,886.509
2010,East Renfrewshire,Industrial,138.019
2010,East Renfrewshire,Industrial & Commercial,113.443
2010,East Renfrewshire,Public Sector,0.122
2010,East Renfrewshire,Rail,2.614
2010,East Renfrewshire,Road Transport,616.151
2010,Falkirk,Agriculture,21.124
2010,Falkirk,Commercial,609.635
2010,Falkirk,Domestic,1338.602
2010,Falkirk,Industrial,15980.316
2010,Falkirk,Industrial & Commercial,465.211
2010,Falkirk,Public Sector,2.055
2010,Falkirk,Rail,17.231
2010,Falkirk,Road Transport,1259.439
2010,Fife,Agriculture,81.032
2010,Fife,Commercial,2245.07
2010,Fife,Domestic,3364.0570000000002
2010,Fife,Industrial,7864.719999999999
2010,Fife,Industrial & Commercial,939.897
2010,Fife,Public Sector,10.068000000000001
2010,Fife,Rail,84.521
2010,Fife,Road Transport,2289.869
2010,Glasgow City,Agriculture,3.589
2010,Glasgow City,Commercial,2084.564
2010,Glasgow City,Domestic,4357.064
2010,Glasgow City,Industrial,2741.448
2010,Glasgow City,Industrial & Commercial,1921.655
2010,Glasgow City,Public Sector,5.316
2010,Glasgow City,Rail,13.035
2010,Glasgow City,Road Transport,3147.788
2010,Highland,Agriculture,276.95500000000004
2010,Highland,Commercial,909.894
2010,Highland,Domestic,2304.974
2010,Highland,Industrial,2026.667
2010,Highland,Industrial & Commercial,1022.349
2010,Highland,Public Sector,68.258
2010,Highland,Rail,58.819
2010,Highland,Road Transport,2041.54
2010,Inverclyde,Agriculture,6.9
2010,Inverclyde,Commercial,186.476
2010,Inverclyde,Domestic,689.3919999999999
2010,Inverclyde,Industrial,239.025
2010,Inverclyde,Industrial & Commercial,202.243
2010,Inverclyde,Public Sector,0.501
2010,Inverclyde,Rail,0.182
2010,Inverclyde,Road Transport,464.976
2010,Midlothian,Agriculture,20.218
2010,Midlothian,Commercial,167.983
2010,Midlothian,Domestic,720.379
2010,Midlothian,Industrial,262.093
2010,Midlothian,Industrial & Commercial,196.273
2010,Midlothian,Public Sector,2.9029999999999996
2010,Midlothian,Rail,8.883
2010,Midlothian,Road Transport,540.5840000000001
2010,Moray,Agriculture,84.96300000000001
2010,Moray,Commercial,698.167
2010,Moray,Domestic,891.059
2010,Moray,Industrial,888.2080000000001
2010,Moray,Industrial & Commercial,324.572
2010,Moray,Public Sector,6.866
2010,Moray,Rail,9.344
2010,Moray,Road Transport,577.621
2010,Na h-Eileanan Siar,Agriculture,32.53
2010,Na h-Eileanan Siar,Commercial,28.21
2010,Na h-Eileanan Siar,Domestic,293.05100000000004
2010,Na h-Eileanan Siar,Industrial,93.916
2010,Na h-Eileanan Siar,Industrial & Commercial,62.808
2010,Na h-Eileanan Siar,Public Sector,5.351999999999999
2010,Na h-Eileanan Siar,Rail,0.0
2010,Na h-Eileanan Siar,Road Transport,173.95000000000002
2010,North Ayrshire,Agriculture,42.149
2010,North Ayrshire,Commercial,1255.234
2010,North Ayrshire,Domestic,1198.955
2010,North Ayrshire,Industrial,2552.327
2010,North Ayrshire,Industrial & Commercial,507.281
2010,North Ayrshire,Public Sector,1.5170000000000001
2010,North Ayrshire,Rail,2.629
2010,North Ayrshire,Road Transport,643.934
2010,North Lanarkshire,Agriculture,24.201
2010,North Lanarkshire,Commercial,871.602
2010,North Lanarkshire,Domestic,2832.0710000000004
2010,North Lanarkshire,Industrial,1396.997
2010,North Lanarkshire,Industrial & Commercial,907.185
2010,North Lanarkshire,Public Sector,0.6719999999999999
2010,North Lanarkshire,Rail,21.706
2010,North Lanarkshire,Road Transport,2538.176
2010,Orkney Islands,Agriculture,111.38499999999999
2010,Orkney Islands,Commercial,31.409
2010,Orkney Islands,Domestic,198.19199999999998
2010,Orkney Islands,Industrial,75.757
2010,Orkney Islands,Industrial & Commercial,65.966
2010,Orkney Islands,Public Sector,8.526
2010,Orkney Islands,Rail,0.0
2010,Orkney Islands,Road Transport,104.488
2010,Perth and Kinross,Agriculture,148.41400000000002
2010,Perth and Kinross,Commercial,342.019
2010,Perth and Kinross,Domestic,1452.7749999999999
2010,Perth and Kinross,Industrial,517.423
2010,Perth and Kinross,Industrial & Commercial,421.924
2010,Perth and Kinross,Public Sector,6.0089999999999995
2010,Perth and Kinross,Rail,73.146
2010,Perth and Kinross,Road Transport,1997.985
2010,Renfrewshire,Agriculture,16.762999999999998
2010,Renfrewshire,Commercial,549.125
2010,Renfrewshire,Domestic,1481.352
2010,Renfrewshire,Industrial,781.794
2010,Renfrewshire,Industrial & Commercial,552.003
2010,Renfrewshire,Public Sector,0.438
2010,Renfrewshire,Rail,1.8
2010,Renfrewshire,Road Transport,1169.281
2010,Scottish Borders,Agriculture,255.82
2010,Scottish Borders,Commercial,293.786
2010,Scottish Borders,Domestic,1139.652
2010,Scottish Borders,Industrial,531.495
2010,Scottish Borders,Industrial & Commercial,322.23
2010,Scottish Borders,Public Sector,4.052
2010,Scottish Borders,Rail,32.22
2010,Scottish Borders,Road Transport,933.251
2010,Shetland Islands,Agriculture,60.102
2010,Shetland Islands,Commercial,44.839
2010,Shetland Islands,Domestic,199.882
2010,Shetland Islands,Industrial,134.254
2010,Shetland Islands,Industrial & Commercial,95.571
2010,Shetland Islands,Public Sector,6.391
2010,Shetland Islands,Rail,0.0
2010,Shetland Islands,Road Transport,151.808
2010,South Ayrshire,Agriculture,94.623
2010,South Ayrshire,Commercial,404.015
2010,South Ayrshire,Domestic,1077.484
2010,South Ayrshire,Industrial,679.625
2010,South Ayrshire,Industrial & Commercial,305.776
2010,South Ayrshire,Public Sector,1.277
2010,South Ayrshire,Rail,4.734
2010,South Ayrshire,Road Transport,820.403
2010,South Lanarkshire,Agriculture,113.061
2010,South Lanarkshire,Commercial,677.221
2010,South Lanarkshire,Domestic,2818.1549999999997
2010,South Lanarkshire,Industrial,1110.919
2010,South Lanarkshire,Industrial & Commercial,704.646
2010,South Lanarkshire,Public Sector,5.056
2010,South Lanarkshire,Rail,32.155
2010,South Lanarkshire,Road Transport,2393.7549999999997
2010,Stirling,Agriculture,58.30500000000001
2010,Stirling,Commercial,577.7180000000001
2010,Stirling,Domestic,852.407
2010,Stirling,Industrial,833.5
2010,Stirling,Industrial & Commercial,319.792
2010,Stirling,Public Sector,2.768
2010,Stirling,Rail,19.477
2010,Stirling,Road Transport,986.823
2010,West Dunbartonshire,Agriculture,7.104
2010,West Dunbartonshire,Commercial,243.44699999999997
2010,West Dunbartonshire,Domestic,730.552
2010,West Dunbartonshire,Industrial,326.739
2010,West Dunbartonshire,Industrial & Commercial,235.515
2010,West Dunbartonshire,Public Sector,1.018
2010,West Dunbartonshire,Rail,1.073
2010,West Dunbartonshire,Road Transport,538.707
2010,West Lothian,Agriculture,26.395000000000003
2010,West Lothian,Commercial,678.4799999999999
2010,West Lothian,Domestic,1471.6860000000001
2010,West Lothian,Industrial,931.8530000000001
2010,West Lothian,Industrial & Commercial,581.443
2010,West Lothian,Public Sector,1.08
2010,West Lothian,Rail,14.178
2010,West Lothian,Road Transport,1440.344
2011,Aberdeen City,Agriculture,10.678
2011,Aberdeen City,Commercial,846.289
2011,Aberdeen City,Domestic,1894.512
2011,Aberdeen City,Industrial,1402.503
2011,Aberdeen City,Industrial & Commercial,826.402
2011,Aberdeen City,Public Sector,33.655
2011,Aberdeen City,Rail,10.487
2011,Aberdeen City,Road Transport,1080.835
2011,Aberdeenshire,Agriculture,331.184
2011,Aberdeenshire,Commercial,445.26200000000006
2011,Aberdeenshire,Domestic,2351.456
2011,Aberdeenshire,Industrial,926.92
2011,Aberdeenshire,Industrial & Commercial,617.542
2011,Aberdeenshire,Public Sector,15.448
2011,Aberdeenshire,Rail,41.772
2011,Aberdeenshire,Road Transport,2138.502
2011,Angus,Agriculture,77.975
2011,Angus,Commercial,285.921
2011,Angus,Domestic,993.1500000000001
2011,Angus,Industrial,474.308
2011,Angus,Industrial & Commercial,283.157
2011,Angus,Public Sector,2.462
2011,Angus,Rail,37.617
2011,Angus,Road Transport,881.577
2011,Argyll and Bute,Agriculture,109.003
2011,Argyll and Bute,Commercial,166.693
2011,Argyll and Bute,Domestic,802.357
2011,Argyll and Bute,Industrial,376.46
2011,Argyll and Bute,Industrial & Commercial,226.762
2011,Argyll and Bute,Public Sector,70.759
2011,Argyll and Bute,Rail,5.172
2011,Argyll and Bute,Road Transport,683.809
2011,City of Edinburgh,Agriculture,9.92
2011,City of Edinburgh,Commercial,1581.723
2011,City of Edinburgh,Domestic,3759.0459999999994
2011,City of Edinburgh,Industrial,2207.9649999999997
2011,City of Edinburgh,Industrial & Commercial,1569.721
2011,City of Edinburgh,Public Sector,7.446000000000001
2011,City of Edinburgh,Rail,52.352
2011,City of Edinburgh,Road Transport,2815.22
2011,Clackmannanshire,Agriculture,9.183
2011,Clackmannanshire,Commercial,485.499
2011,Clackmannanshire,Domestic,431.949
2011,Clackmannanshire,Industrial,626.286
2011,Clackmannanshire,Industrial & Commercial,236.424
2011,Clackmannanshire,Public Sector,0.338
2011,Clackmannanshire,Rail,0.238
2011,Clackmannanshire,Road Transport,258.90500000000003
2011,Dumfries and Galloway,Agriculture,460.663
2011,Dumfries and Galloway,Commercial,520.75
2011,Dumfries and Galloway,Domestic,1312.148
2011,Dumfries and Galloway,Industrial,903.4770000000001
2011,Dumfries and Galloway,Industrial & Commercial,547.469
2011,Dumfries and Galloway,Public Sector,16.784
2011,Dumfries and Galloway,Rail,24.416
2011,Dumfries and Galloway,Road Transport,1938.125
2011,Dundee City,Agriculture,0.969
2011,Dundee City,Commercial,476.83299999999997
2011,Dundee City,Domestic,1125.645
2011,Dundee City,Industrial,764.157
2011,Dundee City,Industrial & Commercial,425.351
2011,Dundee City,Public Sector,1.0139999999999998
2011,Dundee City,Rail,11.179
2011,Dundee City,Road Transport,782.127
2011,East Ayrshire,Agriculture,88.991
2011,East Ayrshire,Commercial,303.581
2011,East Ayrshire,Domestic,1062.6100000000001
2011,East Ayrshire,Industrial,631.312
2011,East Ayrshire,Industrial & Commercial,268.764
2011,East Ayrshire,Public Sector,4.978
2011,East Ayrshire,Rail,4.378
2011,East Ayrshire,Road Transport,895.42
2011,East Dunbartonshire,Agriculture,8.322
2011,East Dunbartonshire,Commercial,148.796
2011,East Dunbartonshire,Domestic,1006.706
2011,East Dunbartonshire,Industrial,228.52100000000002
2011,East Dunbartonshire,Industrial & Commercial,188.721
2011,East Dunbartonshire,Public Sector,0.475
2011,East Dunbartonshire,Rail,7.158
2011,East Dunbartonshire,Road Transport,468.858
2011,East Lothian,Agriculture,35.28
2011,East Lothian,Commercial,245.352
2011,East Lothian,Domestic,814.7959999999999
2011,East Lothian,Industrial,931.7729999999999
2011,East Lothian,Industrial & Commercial,239.721
2011,East Lothian,Public Sector,2.039
2011,East Lothian,Rail,33.34
2011,East Lothian,Road Transport,710.171
2011,East Renfrewshire,Agriculture,14.071
2011,East Renfrewshire,Commercial,99.142
2011,East Renfrewshire,Domestic,858.849
2011,East Renfrewshire,Industrial,137.356
2011,East Renfrewshire,Industrial & Commercial,111.595
2011,East Renfrewshire,Public Sector,0.322
2011,East Renfrewshire,Rail,2.581
2011,East Renfrewshire,Road Transport,606.4770000000001
2011,Falkirk,Agriculture,21.439
2011,Falkirk,Commercial,588.3389999999999
2011,Falkirk,Domestic,1281.711
2011,Falkirk,Industrial,17371.342
2011,Falkirk,Industrial & Commercial,452.576
2011,Falkirk,Public Sector,5.012
2011,Falkirk,Rail,16.287
2011,Falkirk,Road Transport,1253.275
2011,Fife,Agriculture,82.5
2011,Fife,Commercial,1812.781
2011,Fife,Domestic,3208.702
2011,Fife,Industrial,6856.607
2011,Fife,Industrial & Commercial,950.638
2011,Fife,Public Sector,12.254999999999999
2011,Fife,Rail,83.328
2011,Fife,Road Transport,2262.6319999999996
2011,Glasgow City,Agriculture,3.644
2011,Glasgow City,Commercial,2002.404
2011,Glasgow City,Domestic,4173.358
2011,Glasgow City,Industrial,2781.885
2011,Glasgow City,Industrial & Commercial,1949.534
2011,Glasgow City,Public Sector,3.597
2011,Glasgow City,Rail,12.621
2011,Glasgow City,Road Transport,3127.725
2011,Highland,Agriculture,281.13599999999997
2011,Highland,Commercial,887.121
2011,Highland,Domestic,2023.511
2011,Highland,Industrial,2060.466
2011,Highland,Industrial & Commercial,984.886
2011,Highland,Public Sector,79.063
2011,Highland,Rail,55.461
2011,Highland,Road Transport,2029.506
2011,Inverclyde,Agriculture,6.996
2011,Inverclyde,Commercial,176.752
2011,Inverclyde,Domestic,668.405
2011,Inverclyde,Industrial,238.738
2011,Inverclyde,Industrial & Commercial,200.825
2011,Inverclyde,Public Sector,0.86
2011,Inverclyde,Rail,0.162
2011,Inverclyde,Road Transport,458.814
2011,Midlothian,Agriculture,20.504
2011,Midlothian,Commercial,142.696
2011,Midlothian,Domestic,683.186
2011,Midlothian,Industrial,235.919
2011,Midlothian,Industrial & Commercial,161.423
2011,Midlothian,Public Sector,3.173
2011,Midlothian,Rail,8.766
2011,Midlothian,Road Transport,540.4820000000001
2011,Moray,Agriculture,86.292
2011,Moray,Commercial,691.277
2011,Moray,Domestic,812.93
2011,Moray,Industrial,946.063
2011,Moray,Industrial & Commercial,318.73
2011,Moray,Public Sector,7.768000000000001
2011,Moray,Rail,8.991999999999999
2011,Moray,Road Transport,597.25
2011,Na h-Eileanan Siar,Agriculture,33.017
2011,Na h-Eileanan Siar,Commercial,29.632
2011,Na h-Eileanan Siar,Domestic,248.963
2011,Na h-Eileanan Siar,Industrial,91.81099999999999
2011,Na h-Eileanan Siar,Industrial & Commercial,64.469
2011,Na h-Eileanan Siar,Public Sector,7.079
2011,Na h-Eileanan Siar,Rail,0.0
2011,Na h-Eileanan Siar,Road Transport,172.79600000000002
2011,North Ayrshire,Agriculture,42.745000000000005
2011,North Ayrshire,Commercial,1121.3480000000002
2011,North Ayrshire,Domestic,1135.159
2011,North Ayrshire,Industrial,2525.9460000000004
2011,North Ayrshire,Industrial & Commercial,490.094
2011,North Ayrshire,Public Sector,2.277
2011,North Ayrshire,Rail,2.352
2011,North Ayrshire,Road Transport,633.187
2011,North Lanarkshire,Agriculture,24.592
2011,North Lanarkshire,Commercial,840.991
2011,North Lanarkshire,Domestic,2720.8269999999998
2011,North Lanarkshire,Industrial,1414.978
2011,North Lanarkshire,Industrial & Commercial,894.337
2011,North Lanarkshire,Public Sector,1.0939999999999999
2011,North Lanarkshire,Rail,20.381
2011,North Lanarkshire,Road Transport,2487.0600000000004
2011,Orkney Islands,Agriculture,113.002
2011,Orkney Islands,Commercial,28.36
2011,Orkney Islands,Domestic,174.51
2011,Orkney Islands,Industrial,68.277
2011,Orkney Islands,Industrial & Commercial,58.103
2011,Orkney Islands,Public Sector,12.137
2011,Orkney Islands,Rail,0.0
2011,Orkney Islands,Road Transport,102.76100000000001
2011,Perth and Kinross,Agriculture,150.981
2011,Perth and Kinross,Commercial,323.049
2011,Perth and Kinross,Domestic,1323.248
2011,Perth and Kinross,Industrial,501.85099999999994
2011,Perth and Kinross,Industrial & Commercial,403.34
2011,Perth and Kinross,Public Sector,7.764
2011,Perth and Kinross,Rail,69.823
2011,Perth and Kinross,Road Transport,1992.095
2011,Renfrewshire,Agriculture,17.003
2011,Renfrewshire,Commercial,502.586
2011,Renfrewshire,Domestic,1426.584
2011,Renfrewshire,Industrial,756.0840000000001
2011,Renfrewshire,Industrial & Commercial,525.424
2011,Renfrewshire,Public Sector,0.8540000000000001
2011,Renfrewshire,Rail,1.599
2011,Renfrewshire,Road Transport,1164.0059999999999
2011,Scottish Borders,Agriculture,259.533
2011,Scottish Borders,Commercial,269.34000000000003
2011,Scottish Borders,Domestic,1029.81
2011,Scottish Borders,Industrial,504.76199999999994
2011,Scottish Borders,Industrial & Commercial,315.19
2011,Scottish Borders,Public Sector,4.619
2011,Scottish Borders,Rail,31.286
2011,Scottish Borders,Road Transport,954.191
2011,Shetland Islands,Agriculture,61.036
2011,Shetland Islands,Commercial,44.108
2011,Shetland Islands,Domestic,179.82299999999998
2011,Shetland Islands,Industrial,126.732
2011,Shetland Islands,Industrial & Commercial,92.504
2011,Shetland Islands,Public Sector,8.754000000000001
2011,Shetland Islands,Rail,0.0
2011,Shetland Islands,Road Transport,150.52700000000002
2011,South Ayrshire,Agriculture,95.96700000000001
2011,South Ayrshire,Commercial,381.994
2011,South Ayrshire,Domestic,1019.125
2011,South Ayrshire,Industrial,680.3199999999999
2011,South Ayrshire,Industrial & Commercial,289.376
2011,South Ayrshire,Public Sector,1.803
2011,South Ayrshire,Rail,4.532
2011,South Ayrshire,Road Transport,807.848
2011,South Lanarkshire,Agriculture,114.731
2011,South Lanarkshire,Commercial,619.115
2011,South Lanarkshire,Domestic,2717.439
2011,South Lanarkshire,Industrial,1050.416
2011,South Lanarkshire,Industrial & Commercial,686.748
2011,South Lanarkshire,Public Sector,6.667
2011,South Lanarkshire,Rail,30.264
2011,South Lanarkshire,Road Transport,2363.628
2011,Stirling,Agriculture,59.293000000000006
2011,Stirling,Commercial,527.939
2011,Stirling,Domestic,794.636
2011,Stirling,Industrial,847.45
2011,Stirling,Industrial & Commercial,309.007
2011,Stirling,Public Sector,3.641
2011,Stirling,Rail,18.63
2011,Stirling,Road Transport,967.374
2011,West Dunbartonshire,Agriculture,7.203
2011,West Dunbartonshire,Commercial,233.344
2011,West Dunbartonshire,Domestic,701.2439999999999
2011,West Dunbartonshire,Industrial,328.453
2011,West Dunbartonshire,Industrial & Commercial,231.121
2011,West Dunbartonshire,Public Sector,1.2089999999999999
2011,West Dunbartonshire,Rail,1.007
2011,West Dunbartonshire,Road Transport,534.057
2011,West Lothian,Agriculture,26.803
2011,West Lothian,Commercial,571.616
2011,West Lothian,Domestic,1420.549
2011,West Lothian,Industrial,845.331
2011,West Lothian,Industrial & Commercial,587.855
2011,West Lothian,Public Sector,1.6909999999999998
2011,West Lothian,Rail,13.562
2011,West Lothian,Road Transport,1403.992
2012,Aberdeen City,Agriculture,10.982000000000001
2012,Aberdeen City,Commercial,921.626
2012,Aberdeen City,Domestic,1891.7740000000001
2012,Aberdeen City,Industrial,1384.789
2012,Aberdeen City,Industrial & Commercial,804.466
2012,Aberdeen City,Public Sector,29.174
2012,Aberdeen City,Rail,10.636
2012,Aberdeen City,Road Transport,1069.12
2012,Aberdeenshire,Agriculture,340.767
2012,Aberdeenshire,Commercial,476.57499999999993
2012,Aberdeenshire,Domestic,2353.723
2012,Aberdeenshire,Industrial,898.225
2012,Aberdeenshire,Industrial & Commercial,660.219
2012,Aberdeenshire,Public Sector,11.206999999999999
2012,Aberdeenshire,Rail,42.472
2012,Aberdeenshire,Road Transport,2133.793
2012,Angus,Agriculture,80.11
2012,Angus,Commercial,322.012
2012,Angus,Domestic,999.9190000000001
2012,Angus,Industrial,471.629
2012,Angus,Industrial & Commercial,282.129
2012,Angus,Public Sector,1.883
2012,Angus,Rail,38.302
2012,Angus,Road Transport,876.402
2012,Argyll and Bute,Agriculture,112.195
2012,Argyll and Bute,Commercial,193.105
2012,Argyll and Bute,Domestic,799.672
2012,Argyll and Bute,Industrial,374.845
2012,Argyll and Bute,Industrial & Commercial,253.351
2012,Argyll and Bute,Public Sector,61.994
2012,Argyll and Bute,Rail,5.346
2012,Argyll and Bute,Road Transport,674.3059999999999
2012,City of Edinburgh,Agriculture,10.164
2012,City of Edinburgh,Commercial,1669.711
2012,City of Edinburgh,Domestic,3783.449
2012,City of Edinburgh,Industrial,2105.635
2012,City of Edinburgh,Industrial & Commercial,1588.574
2012,City of Edinburgh,Public Sector,4.008
2012,City of Edinburgh,Rail,53.148
2012,City of Edinburgh,Road Transport,2745.8849999999998
2012,Clackmannanshire,Agriculture,9.453000000000001
2012,Clackmannanshire,Commercial,457.368
2012,Clackmannanshire,Domestic,429.456
2012,Clackmannanshire,Industrial,518.356
2012,Clackmannanshire,Industrial & Commercial,128.43
2012,Clackmannanshire,Public Sector,0.264
2012,Clackmannanshire,Rail,0.24
2012,Clackmannanshire,Road Transport,252.66
2012,Dumfries and Galloway,Agriculture,474.343
2012,Dumfries and Galloway,Commercial,516.487
2012,Dumfries and Galloway,Domestic,1314.873
2012,Dumfries and Galloway,Industrial,832.4359999999999
2012,Dumfries and Galloway,Industrial & Commercial,538.972
2012,Dumfries and Galloway,Public Sector,12.475999999999999
2012,Dumfries and Galloway,Rail,25.556
2012,Dumfries and Galloway,Road Transport,1942.548
2012,Dundee City,Agriculture,0.995
2012,Dundee City,Commercial,498.17299999999994
2012,Dundee City,Domestic,1115.324
2012,Dundee City,Industrial,715.555
2012,Dundee City,Industrial & Commercial,401.178
2012,Dundee City,Public Sector,0.222
2012,Dundee City,Rail,11.386
2012,Dundee City,Road Transport,764.027
2012,East Ayrshire,Agriculture,91.626
2012,East Ayrshire,Commercial,320.962
2012,East Ayrshire,Domestic,1041.257
2012,East Ayrshire,Industrial,611.252
2012,East Ayrshire,Industrial & Commercial,244.252
2012,East Ayrshire,Public Sector,3.446
2012,East Ayrshire,Rail,4.484
2012,East Ayrshire,Road Transport,877.599
2012,East Dunbartonshire,Agriculture,8.565999999999999
2012,East Dunbartonshire,Commercial,142.87199999999999
2012,East Dunbartonshire,Domestic,992.483
2012,East Dunbartonshire,Industrial,201.07799999999997
2012,East Dunbartonshire,Industrial & Commercial,156.233
2012,East Dunbartonshire,Public Sector,0.20099999999999998
2012,East Dunbartonshire,Rail,7.227
2012,East Dunbartonshire,Road Transport,454.17699999999996
2012,East Lothian,Agriculture,36.282
2012,East Lothian,Commercial,272.243
2012,East Lothian,Domestic,821.4649999999999
2012,East Lothian,Industrial,909.578
2012,East Lothian,Industrial & Commercial,260.58
2012,East Lothian,Public Sector,1.563
2012,East Lothian,Rail,34.19
2012,East Lothian,Road Transport,686.601
2012,East Renfrewshire,Agriculture,14.484
2012,East Renfrewshire,Commercial,82.85300000000001
2012,East Renfrewshire,Domestic,848.718
2012,East Renfrewshire,Industrial,103.843
2012,East Renfrewshire,Industrial & Commercial,69.806
2012,East Renfrewshire,Public Sector,0.127
2012,East Renfrewshire,Rail,2.602
2012,East Renfrewshire,Road Transport,579.849
2012,Falkirk,Agriculture,22.069
2012,Falkirk,Commercial,594.656
2012,Falkirk,Domestic,1267.7920000000001
2012,Falkirk,Industrial,16874.95
2012,Falkirk,Industrial & Commercial,419.089
2012,Falkirk,Public Sector,2.881
2012,Falkirk,Rail,16.855
2012,Falkirk,Road Transport,1302.7510000000002
2012,Fife,Agriculture,84.815
2012,Fife,Commercial,1754.7930000000001
2012,Fife,Domestic,3194.3510000000006
2012,Fife,Industrial,6695.47
2012,Fife,Industrial & Commercial,985.216
2012,Fife,Public Sector,9.141
2012,Fife,Rail,84.006
2012,Fife,Road Transport,2207.2430000000004
2012,Glasgow City,Agriculture,3.751
2012,Glasgow City,Commercial,2140.3
2012,Glasgow City,Domestic,4097.713
2012,Glasgow City,Industrial,2670.34
2012,Glasgow City,Industrial & Commercial,2013.265
2012,Glasgow City,Public Sector,1.683
2012,Glasgow City,Rail,12.884
2012,Glasgow City,Road Transport,3179.2039999999997
2012,Highland,Agriculture,289.388
2012,Highland,Commercial,863.473
2012,Highland,Domestic,2015.008
2012,Highland,Industrial,1947.7769999999998
2012,Highland,Industrial & Commercial,911.972
2012,Highland,Public Sector,66.13499999999999
2012,Highland,Rail,57.347
2012,Highland,Road Transport,2010.114
2012,Inverclyde,Agriculture,7.205
2012,Inverclyde,Commercial,185.65800000000002
2012,Inverclyde,Domestic,654.548
2012,Inverclyde,Industrial,228.09300000000002
2012,Inverclyde,Industrial & Commercial,197.119
2012,Inverclyde,Public Sector,0.495
2012,Inverclyde,Rail,0.175
2012,Inverclyde,Road Transport,425.87100000000004
2012,Midlothian,Agriculture,21.115
2012,Midlothian,Commercial,171.184
2012,Midlothian,Domestic,681.047
2012,Midlothian,Industrial,250.579
2012,Midlothian,Industrial & Commercial,202.257
2012,Midlothian,Public Sector,2.719
2012,Midlothian,Rail,8.841
2012,Midlothian,Road Transport,532.9949999999999
2012,Moray,Agriculture,88.804
2012,Moray,Commercial,828.35
2012,Moray,Domestic,816.659
2012,Moray,Industrial,976.083
2012,Moray,Industrial & Commercial,316.358
2012,Moray,Public Sector,6.591
2012,Moray,Rail,9.120999999999999
2012,Moray,Road Transport,568.046
2012,Na h-Eileanan Siar,Agriculture,33.988
2012,Na h-Eileanan Siar,Commercial,29.095
2012,Na h-Eileanan Siar,Domestic,247.93399999999997
2012,Na h-Eileanan Siar,Industrial,88.95
