FeatureName,DateCode,Value,Energy Type,Energy Consuming Sector
West Lothian,2007,2.589,Manufactured Fuels,Industrial
West Lothian,2019,4.532,Manufactured Fuels,Domestic
West Lothian,2019,2.663,Manufactured Fuels,Industrial
West Lothian,2019,1089.379,Gas,Domestic
West Lothian,2019,490.147,Gas,Commercial
West Lothian,2019,588.837,Gas,Industrial
West Lothian,2019,0.512,Petroleum Products,Public Sector
West Lothian,2019,113.216,Petroleum Products,Industrial
West Lothian,2019,1471.64,Petroleum Products,Road Transport
West Lothian,2019,13.184,Petroleum Products,Rail
West Lothian,2019,1.948,Petroleum Products,Commercial
West Lothian,2019,29.834,Petroleum Products,Agriculture
West Lothian,2019,27.29,Petroleum Products,Domestic
West Lothian,2005,0.0,Bioenergy & Wastes,Industrial
West Lothian,2005,0.047,Coal,Commercial
West Lothian,2005,0.0,Bioenergy & Wastes,Commercial
West Lothian,2005,389.735,Gas,Commercial
West Lothian,2005,413.061,Gas,Industrial
West Lothian,2005,0.043,Coal,Industrial
West Lothian,2019,503.297,Electricity,Industrial & Commercial
West Lothian,2019,275.0,Electricity,Domestic
West Lothian,2012,1.909,Petroleum Products,Commercial
West Lothian,2012,124.387,Petroleum Products,Industrial
West Lothian,2012,366.419,Gas,Industrial
West Lothian,2012,7.678,Manufactured Fuels,Industrial
West Lothian,2013,0.0,Bioenergy & Wastes,Industrial
West Lothian,2013,0.074,Coal,Commercial
West Lothian,2013,0.0,Bioenergy & Wastes,Commercial
West Lothian,2012,0.0,Bioenergy & Wastes,Commercial
West Lothian,2012,0.0,Bioenergy & Wastes,Industrial
West Lothian,2011,2.355,Petroleum Products,Commercial
West Lothian,2011,119.746,Petroleum Products,Industrial
West Lothian,2012,0.24,Coal,Industrial
West Lothian,2012,360.22,Gas,Commercial
West Lothian,2012,0.067,Coal,Commercial
West Lothian,2014,0.628,Coal,Industrial
West Lothian,2014,301.649,Gas,Commercial
West Lothian,2014,0.0,Bioenergy & Wastes,Industrial
West Lothian,2014,0.067,Coal,Commercial
West Lothian,2014,6.633,Manufactured Fuels,Industrial
West Lothian,2014,2.48,Petroleum Products,Commercial
West Lothian,2014,347.538,Gas,Industrial
West Lothian,2013,352.393,Gas,Industrial
West Lothian,2013,7.456,Manufactured Fuels,Industrial
West Lothian,2013,0.159,Coal,Industrial
West Lothian,2013,349.035,Gas,Commercial
West Lothian,2013,103.417,Petroleum Products,Industrial
West Lothian,2014,0.0,Bioenergy & Wastes,Commercial
West Lothian,2013,2.119,Petroleum Products,Commercial
West Lothian,2009,2.132,Petroleum Products,Commercial
West Lothian,2009,135.967,Petroleum Products,Industrial
West Lothian,2009,348.43,Gas,Industrial
West Lothian,2009,6.605,Manufactured Fuels,Industrial
West Lothian,2010,0.0,Bioenergy & Wastes,Industrial
West Lothian,2010,0.054,Coal,Commercial
West Lothian,2010,0.0,Bioenergy & Wastes,Commercial
West Lothian,2009,0.0,Bioenergy & Wastes,Commercial
West Lothian,2009,0.0,Bioenergy & Wastes,Industrial
West Lothian,2008,3.032,Petroleum Products,Commercial
West Lothian,2008,158.623,Petroleum Products,Industrial
West Lothian,2009,0.117,Coal,Industrial
West Lothian,2009,328.754,Gas,Commercial
West Lothian,2009,0.292,Coal,Commercial
West Lothian,2011,0.085,Coal,Commercial
West Lothian,2011,0.318,Coal,Industrial
West Lothian,2011,0.0,Bioenergy & Wastes,Commercial
West Lothian,2011,0.0,Bioenergy & Wastes,Industrial
West Lothian,2011,382.689,Gas,Industrial
West Lothian,2011,7.611,Manufactured Fuels,Industrial
West Lothian,2011,316.287,Gas,Commercial
West Lothian,2010,427.102,Gas,Commercial
West Lothian,2010,452.664,Gas,Industrial
West Lothian,2010,0.24,Coal,Industrial
West Lothian,2010,2.373,Petroleum Products,Commercial
West Lothian,2010,140.089,Petroleum Products,Industrial
West Lothian,2010,6.368,Manufactured Fuels,Industrial
West Lothian,2018,4.254,Manufactured Fuels,Domestic
West Lothian,2018,29.767,Petroleum Products,Agriculture
West Lothian,2018,524.667,Electricity,Industrial & Commercial
West Lothian,2018,1063.039,Gas,Domestic
West Lothian,2018,0.627,Petroleum Products,Public Sector
West Lothian,2018,12.668,Petroleum Products,Rail
West Lothian,2018,28.474,Petroleum Products,Domestic
West Lothian,2018,0.0,Coal,Agriculture
West Lothian,2018,1.848,Coal,Domestic
West Lothian,2017,1476.501,Petroleum Products,Road Transport
West Lothian,2018,15.832,Bioenergy & Wastes,Domestic
West Lothian,2018,0.0,Coal,Rail
West Lothian,2018,274.744,Electricity,Domestic
West Lothian,2018,0.088,Coal,Public Sector
West Lothian,2009,242.396,Electricity,Commercial
West Lothian,2009,317.371,Electricity,Industrial
West Lothian,2008,250.495,Electricity,Commercial
West Lothian,2008,359.696,Electricity,Industrial
West Lothian,2010,332.492,Electricity,Industrial
West Lothian,2011,252.889,Electricity,Commercial
West Lothian,2010,248.951,Electricity,Commercial
West Lothian,2005,373.57,Electricity,Industrial
West Lothian,2006,258.687,Electricity,Commercial
West Lothian,2018,1485.161,Petroleum Products,Road Transport
West Lothian,2005,253.88,Electricity,Commercial
West Lothian,2007,245.504,Electricity,Commercial
West Lothian,2007,356.511,Electricity,Industrial
West Lothian,2006,382.987,Electricity,Industrial
West Lothian,2016,30.169,Petroleum Products,Agriculture
West Lothian,2016,28.475,Petroleum Products,Domestic
West Lothian,2016,1036.311,Gas,Domestic
West Lothian,2016,3.632,Manufactured Fuels,Domestic
West Lothian,2016,13.591,Petroleum Products,Rail
West Lothian,2016,1443.638,Petroleum Products,Road Transport
West Lothian,2016,0.517,Petroleum Products,Public Sector
West Lothian,2016,1.933,Coal,Domestic
West Lothian,2016,0.097,Coal,Public Sector
West Lothian,2016,13.499,Bioenergy & Wastes,Domestic
West Lothian,2016,0.0,Coal,Agriculture
West Lothian,2016,287.915,Electricity,Domestic
West Lothian,2016,542.206,Electricity,Industrial & Commercial
West Lothian,2016,0.0,Coal,Rail
West Lothian,2017,4.091,Manufactured Fuels,Domestic
West Lothian,2017,29.877,Petroleum Products,Agriculture
West Lothian,2017,542.516,Electricity,Industrial & Commercial
West Lothian,2017,1069.213,Gas,Domestic
West Lothian,2017,0.617,Petroleum Products,Public Sector
West Lothian,2017,13.416,Petroleum Products,Rail
West Lothian,2017,27.261,Petroleum Products,Domestic
West Lothian,2017,0.0,Coal,Agriculture
West Lothian,2017,1.888,Coal,Domestic
West Lothian,2017,13.974,Bioenergy & Wastes,Domestic
West Lothian,2017,0.0,Coal,Rail
West Lothian,2017,284.166,Electricity,Domestic
West Lothian,2017,0.081,Coal,Public Sector
West Lothian,2020,445.442,Electricity,Industrial & Commercial
West Lothian,2020,289.776,Electricity,Domestic
West Lothian,2020,237.262,Electricity,Industrial
West Lothian,2020,1111.46,Gas,Domestic
West Lothian,2020,377.86,Gas,Industrial
West Lothian,2020,308.965,Gas,Commercial
West Lothian,2020,0.076,Coal,Public Sector
West Lothian,2020,0.0,Coal,Rail
West Lothian,2020,208.18,Electricity,Commercial
West Lothian,2020,0.0,Petroleum Products,Public Sector
West Lothian,2020,10.221,Petroleum Products,Rail
West Lothian,2020,28.624,Petroleum Products,Domestic
West Lothian,2020,112.855,Petroleum Products,Industrial
West Lothian,2020,1164.956,Petroleum Products,Road Transport
West Lothian,2020,4.333,Manufactured Fuels,Domestic
West Lothian,2020,3.827,Manufactured Fuels,Industrial
West Lothian,2020,29.528,Petroleum Products,Agriculture
West Lothian,2020,0.94,Petroleum Products,Commercial
West Lothian,2016,198.569,Electricity,Commercial
West Lothian,2016,343.638,Electricity,Industrial
West Lothian,2015,253.191,Electricity,Commercial
West Lothian,2015,314.702,Electricity,Industrial
West Lothian,2017,343.834,Electricity,Industrial
West Lothian,2018,225.51,Electricity,Commercial
West Lothian,2017,198.682,Electricity,Commercial
West Lothian,2012,331.644,Electricity,Industrial
West Lothian,2013,254.563,Electricity,Commercial
West Lothian,2011,334.967,Electricity,Industrial
West Lothian,2012,262.4,Electricity,Commercial
West Lothian,2014,242.234,Electricity,Commercial
West Lothian,2014,300.97,Electricity,Industrial
West Lothian,2013,313.1,Electricity,Industrial
West Lothian,2020,0.0,Bioenergy & Wastes,Industrial
West Lothian,2020,0.0,Coal,Agriculture
West Lothian,2020,0.0,Bioenergy & Wastes,Commercial
West Lothian,2020,1.652,Coal,Domestic
West Lothian,2020,0.709,Coal,Industrial
West Lothian,2020,0.051,Coal,Commercial
West Lothian,2019,250.707,Electricity,Commercial
West Lothian,2019,252.59,Electricity,Industrial
West Lothian,2018,299.157,Electricity,Industrial
West Lothian,2020,17.285,Bioenergy & Wastes,Domestic
West Lothian,2020,69.263,Bioenergy & Wastes,Road Transport
West Lothian,2010,0.711,Coal,Public Sector
West Lothian,2010,2.504,Coal,Domestic
West Lothian,2010,303.099,Electricity,Domestic
West Lothian,2010,0.0,Coal,Rail
West Lothian,2010,8.38,Bioenergy & Wastes,Domestic
West Lothian,2009,1419.817,Petroleum Products,Road Transport
West Lothian,2010,0.007,Coal,Agriculture
West Lothian,2010,37.515,Petroleum Products,Domestic
West Lothian,2010,26.388,Petroleum Products,Agriculture
West Lothian,2010,14.178,Petroleum Products,Rail
West Lothian,2010,0.369,Petroleum Products,Public Sector
West Lothian,2010,1117.266,Gas,Domestic
West Lothian,2010,581.443,Electricity,Industrial & Commercial
West Lothian,2010,2.922,Manufactured Fuels,Domestic
West Lothian,2009,33.759,Petroleum Products,Domestic
West Lothian,2009,26.154,Petroleum Products,Agriculture
West Lothian,2009,14.078,Petroleum Products,Rail
West Lothian,2009,0.573,Petroleum Products,Public Sector
West Lothian,2009,1140.595,Gas,Domestic
West Lothian,2009,559.767,Electricity,Industrial & Commercial
West Lothian,2009,2.811,Manufactured Fuels,Domestic
West Lothian,2012,2.362,Coal,Domestic
West Lothian,2012,0.007,Coal,Agriculture
West Lothian,2012,0.0,Coal,Rail
West Lothian,2012,0.636,Coal,Public Sector
West Lothian,2011,1361.336,Petroleum Products,Road Transport
West Lothian,2011,13.562,Petroleum Products,Rail
West Lothian,2012,9.072,Bioenergy & Wastes,Domestic
West Lothian,2012,27.578,Petroleum Products,Agriculture
West Lothian,2012,3.462,Manufactured Fuels,Domestic
West Lothian,2012,0.383,Petroleum Products,Public Sector
West Lothian,2012,29.886,Petroleum Products,Domestic
West Lothian,2012,594.044,Electricity,Industrial & Commercial
West Lothian,2012,296.697,Electricity,Domestic
West Lothian,2012,1069.887,Gas,Domestic
West Lothian,2011,0.72,Coal,Public Sector
West Lothian,2011,2.473,Coal,Domestic
West Lothian,2011,302.375,Electricity,Domestic
West Lothian,2011,0.0,Coal,Rail
West Lothian,2011,7.427,Bioenergy & Wastes,Domestic
West Lothian,2010,1393.373,Petroleum Products,Road Transport
West Lothian,2011,0.007,Coal,Agriculture
West Lothian,2011,29.996,Petroleum Products,Domestic
West Lothian,2011,26.796,Petroleum Products,Agriculture
West Lothian,2011,0.971,Petroleum Products,Public Sector
West Lothian,2011,1075.345,Gas,Domestic
West Lothian,2011,587.855,Electricity,Industrial & Commercial
West Lothian,2011,2.933,Manufactured Fuels,Domestic
West Lothian,2009,0.0,Coal,Rail
West Lothian,2009,0.695,Coal,Public Sector
West Lothian,2009,302.905,Electricity,Domestic
West Lothian,2009,0.0,Coal,Agriculture
West Lothian,2009,6.171,Bioenergy & Wastes,Domestic
West Lothian,2009,2.399,Coal,Domestic
West Lothian,2008,307.962,Electricity,Domestic
West Lothian,2008,0.0,Coal,Rail
West Lothian,2008,1244.875,Gas,Domestic
West Lothian,2008,610.191,Electricity,Industrial & Commercial
West Lothian,2008,2.394,Coal,Domestic
West Lothian,2008,0.022,Coal,Agriculture
West Lothian,2008,0.666,Coal,Public Sector
West Lothian,2008,14.128,Petroleum Products,Rail
West Lothian,2008,1.169,Petroleum Products,Public Sector
West Lothian,2008,1435.15,Petroleum Products,Road Transport
West Lothian,2008,25.823,Petroleum Products,Agriculture
West Lothian,2008,5.17,Manufactured Fuels,Domestic
West Lothian,2008,34.476,Petroleum Products,Domestic
West Lothian,2018,135.64,Petroleum Products,Industrial
West Lothian,2006,1435.601,Petroleum Products,Road Transport
West Lothian,2018,3.082,Manufactured Fuels,Industrial
West Lothian,2018,2.217,Petroleum Products,Commercial
West Lothian,2006,1.701,Petroleum Products,Public Sector
West Lothian,2006,37.43,Petroleum Products,Domestic
West Lothian,2006,13.73,Petroleum Products,Rail
West Lothian,2018,0.0,Bioenergy & Wastes,Industrial
West Lothian,2018,0.049,Coal,Commercial
West Lothian,2017,130.848,Petroleum Products,Industrial
West Lothian,2018,0.0,Bioenergy & Wastes,Commercial
West Lothian,2018,326.11,Gas,Commercial
West Lothian,2018,480.677,Gas,Industrial
West Lothian,2018,1.572,Coal,Industrial
West Lothian,2006,10.497,Bioenergy & Wastes,Domestic
West Lothian,2005,1394.146,Petroleum Products,Road Transport
West Lothian,2006,1.978,Coal,Domestic
West Lothian,2006,0.022,Coal,Agriculture
West Lothian,2005,2.769,Petroleum Products,Public Sector
West Lothian,2005,35.303,Petroleum Products,Domestic
West Lothian,2005,13.794,Petroleum Products,Rail
West Lothian,2006,1263.134,Gas,Domestic
West Lothian,2006,641.674,Electricity,Industrial & Commercial
West Lothian,2006,27.812,Petroleum Products,Agriculture
West Lothian,2006,4.974,Manufactured Fuels,Domestic
West Lothian,2006,0.0,Coal,Rail
West Lothian,2006,0.653,Coal,Public Sector
West Lothian,2006,316.685,Electricity,Domestic
West Lothian,2015,126.929,Petroleum Products,Industrial
West Lothian,2016,0.0,Bioenergy & Wastes,Commercial
West Lothian,2015,5.29,Manufactured Fuels,Industrial
West Lothian,2015,2.348,Petroleum Products,Commercial
West Lothian,2016,0.066,Coal,Commercial
West Lothian,2016,1.557,Coal,Industrial
West Lothian,2016,0.0,Bioenergy & Wastes,Industrial
West Lothian,2015,0.0,Bioenergy & Wastes,Industrial
West Lothian,2015,0.07,Coal,Commercial
West Lothian,2014,115.36,Petroleum Products,Industrial
West Lothian,2015,0.0,Bioenergy & Wastes,Commercial
West Lothian,2015,306.206,Gas,Commercial
West Lothian,2015,357.484,Gas,Industrial
West Lothian,2015,0.034,Coal,Industrial
West Lothian,2017,1.764,Coal,Industrial
West Lothian,2017,252.131,Gas,Commercial
West Lothian,2017,0.0,Bioenergy & Wastes,Industrial
West Lothian,2017,0.05,Coal,Commercial
West Lothian,2017,3.19,Manufactured Fuels,Industrial
West Lothian,2017,2.115,Petroleum Products,Commercial
West Lothian,2017,547.112,Gas,Industrial
West Lothian,2016,468.994,Gas,Industrial
West Lothian,2016,2.418,Manufactured Fuels,Industrial
West Lothian,2016,216.131,Gas,Commercial
West Lothian,2016,120.513,Petroleum Products,Industrial
West Lothian,2017,0.0,Bioenergy & Wastes,Commercial
West Lothian,2016,1.938,Petroleum Products,Commercial
West Lothian,2014,0.0,Coal,Agriculture
West Lothian,2014,9.938,Bioenergy & Wastes,Domestic
West Lothian,2014,0.725,Coal,Public Sector
West Lothian,2014,1.936,Coal,Domestic
West Lothian,2013,13.953,Petroleum Products,Rail
West Lothian,2013,0.161,Petroleum Products,Public Sector
West Lothian,2013,1359.279,Petroleum Products,Road Transport
West Lothian,2014,3.49,Manufactured Fuels,Domestic
West Lothian,2014,1033.237,Gas,Domestic
West Lothian,2014,28.145,Petroleum Products,Domestic
West Lothian,2014,27.504,Petroleum Products,Agriculture
West Lothian,2014,297.944,Electricity,Domestic
West Lothian,2014,0.0,Coal,Rail
West Lothian,2014,543.203,Electricity,Industrial & Commercial
West Lothian,2013,2.267,Coal,Domestic
West Lothian,2013,0.0,Coal,Agriculture
West Lothian,2013,0.0,Coal,Rail
West Lothian,2013,0.702,Coal,Public Sector
West Lothian,2012,1352.153,Petroleum Products,Road Transport
West Lothian,2012,13.945,Petroleum Products,Rail
West Lothian,2013,10.611,Bioenergy & Wastes,Domestic
West Lothian,2013,27.249,Petroleum Products,Agriculture
West Lothian,2013,3.231,Manufactured Fuels,Domestic
West Lothian,2013,30.764,Petroleum Products,Domestic
West Lothian,2013,567.662,Electricity,Industrial & Commercial
West Lothian,2013,296.014,Electricity,Domestic
West Lothian,2013,1045.929,Gas,Domestic
West Lothian,2005,9.33,Bioenergy & Wastes,Domestic
West Lothian,2015,1415.865,Petroleum Products,Road Transport
West Lothian,2005,2.199,Coal,Domestic
West Lothian,2005,0.04,Coal,Agriculture
West Lothian,2015,0.515,Petroleum Products,Public Sector
West Lothian,2015,28.294,Petroleum Products,Domestic
West Lothian,2015,13.8,Petroleum Products,Rail
West Lothian,2005,1317.458,Gas,Domestic
West Lothian,2005,627.45,Electricity,Industrial & Commercial
West Lothian,2005,29.179,Petroleum Products,Agriculture
West Lothian,2005,5.287,Manufactured Fuels,Domestic
West Lothian,2005,0.0,Coal,Rail
West Lothian,2005,0.731,Coal,Public Sector
West Lothian,2005,318.441,Electricity,Domestic
West Lothian,2015,0.0,Coal,Agriculture
West Lothian,2015,12.02,Bioenergy & Wastes,Domestic
West Lothian,2015,0.094,Coal,Public Sector
West Lothian,2015,1.949,Coal,Domestic
West Lothian,2014,14.244,Petroleum Products,Rail
West Lothian,2014,0.253,Petroleum Products,Public Sector
West Lothian,2014,1375.278,Petroleum Products,Road Transport
West Lothian,2015,3.741,Manufactured Fuels,Domestic
West Lothian,2015,1017.696,Gas,Domestic
West Lothian,2015,28.545,Petroleum Products,Agriculture
West Lothian,2015,301.994,Electricity,Domestic
West Lothian,2015,0.0,Coal,Rail
West Lothian,2015,567.892,Electricity,Industrial & Commercial
Clackmannanshire,2018,9.456,Petroleum Products,Domestic
Clackmannanshire,2018,0.052,Petroleum Products,Public Sector
Clackmannanshire,2018,10.21,Petroleum Products,Agriculture
Clackmannanshire,2018,257.274,Petroleum Products,Road Transport
Clackmannanshire,2018,0.234,Petroleum Products,Rail
Clackmannanshire,2018,83.569,Electricity,Domestic
Clackmannanshire,2018,216.443,Electricity,Industrial & Commercial
Clackmannanshire,2018,0.0,Coal,Rail
Clackmannanshire,2018,1.86,Manufactured Fuels,Domestic
Clackmannanshire,2018,301.272,Gas,Domestic
Clackmannanshire,2020,98.043,Electricity,Commercial
Clackmannanshire,2020,0.0,Coal,Rail
Clackmannanshire,2020,209.783,Electricity,Industrial & Commercial
Clackmannanshire,2020,368.584,Gas,Commercial
Clackmannanshire,2020,86.722,Electricity,Domestic
Clackmannanshire,2020,111.74,Electricity,Industrial
Clackmannanshire,2006,138.572,Electricity,Industrial
Clackmannanshire,2007,99.285,Electricity,Commercial
Clackmannanshire,2006,93.598,Electricity,Commercial
Clackmannanshire,2008,101.03,Electricity,Commercial
Clackmannanshire,2008,145.073,Electricity,Industrial
Clackmannanshire,2007,144.177,Electricity,Industrial
Clackmannanshire,2020,0.0,Coal,Industrial
Clackmannanshire,2020,0.938,Coal,Domestic
Clackmannanshire,2020,0.026,Coal,Public Sector
Clackmannanshire,2020,0.0,Coal,Agriculture
Clackmannanshire,2020,0.034,Coal,Commercial
Clackmannanshire,2020,204.469,Petroleum Products,Road Transport
Clackmannanshire,2020,0.178,Petroleum Products,Rail
Clackmannanshire,2020,1.299,Manufactured Fuels,Industrial
Clackmannanshire,2020,1.867,Manufactured Fuels,Domestic
Clackmannanshire,2020,450.773,Gas,Industrial
Clackmannanshire,2020,310.643,Gas,Domestic
